OBJECTID,leg_id,start_time,start_node_lat,start_node_lng,end_node_lat,end_node_lng,CentroidID_O,CentroidID_D
6879,95593495,2000-01-02 06:35:00 +0800,37.55227,-121.94816999999999,37.538920000000005,-121.94434,28,6
6880,95593677,2000-01-01 21:42:00 +0800,37.51198,-121.95111999999999,37.50078,-121.93948,2,1
6881,95593577,2000-01-01 19:53:00 +0800,37.54128,-121.94803,37.54224,-121.93461,6,6
6882,95593580,2000-01-01 22:00:00 +0800,37.54224,-121.93461,37.54128,-121.94803,6,6
6883,95593674,2000-01-01 22:58:00 +0800,37.53549,-121.91856999999999,37.51921,-121.95347,8,2
6884,95593984,2000-01-01 18:47:00 +0800,37.49089,-121.92671000000001,37.51507,-121.9456,24,30
6885,95593985,2000-01-02 04:53:00 +0800,37.51507,-121.9456,37.4935,-121.92536000000001,30,23
6886,95593986,2000-01-02 06:52:00 +0800,37.4935,-121.92536000000001,37.49089,-121.92671000000001,23,24
6887,95593859,2000-01-02 02:36:00 +0800,37.53564,-121.91785,37.51287,-121.94508,8,30
6888,95593867,2000-01-01 21:24:00 +0800,37.5424,-121.9313,37.50711,-121.93623999999998,11,29
6889,95593868,2000-01-01 22:00:00 +0800,37.50711,-121.93623999999998,37.54351,-121.93491000000002,29,11
6890,95593891,2000-01-02 05:08:00 +0800,37.54128,-121.94803,37.50711,-121.93623999999998,6,29
6891,95593899,2000-01-01 18:25:00 +0800,37.54128,-121.94803,37.54361,-121.93673999999999,6,11
6892,95593901,2000-01-02 02:45:00 +0800,37.54361,-121.93673999999999,37.54128,-121.94803,11,6
6893,95593902,2000-01-01 17:16:00 +0800,37.537620000000004,-121.95067,37.4962,-121.92828,6,25
6894,95593904,2000-01-02 02:04:00 +0800,37.4962,-121.92828,37.537620000000004,-121.95067,25,6
6895,95593917,2000-01-01 17:55:00 +0800,37.53593,-121.94776,37.49975,-121.93502,6,21
6896,95593919,2000-01-01 18:29:00 +0800,37.49975,-121.93502,37.53593,-121.94776,21,6
6897,95593925,2000-01-02 01:04:00 +0800,37.53593,-121.94776,37.50078,-121.93948,6,1
6898,95593926,2000-01-02 02:27:00 +0800,37.50078,-121.93948,37.53593,-121.94776,1,6
6899,95593214,2000-01-01 18:43:00 +0800,37.53593,-121.94776,37.5328,-121.92806999999999,6,7
6900,95593216,2000-01-01 19:04:00 +0800,37.5328,-121.92806999999999,37.54955,-121.95114,7,28
6901,95593218,2000-01-02 00:27:00 +0800,37.54955,-121.95114,37.53593,-121.94776,28,6
6902,95593220,2000-01-01 19:09:00 +0800,37.53593,-121.94776,37.543409999999994,-121.93502,6,11
6903,95593222,2000-01-02 00:33:00 +0800,37.543409999999994,-121.93502,37.52864,-121.93298999999999,11,7
6904,95593224,2000-01-02 01:27:00 +0800,37.52864,-121.93298999999999,37.53593,-121.94776,7,6
6905,95593230,2000-01-01 19:57:00 +0800,37.53672,-121.9412,37.53764,-121.94788,6,6
6906,95593231,2000-01-02 00:34:00 +0800,37.53764,-121.94788,37.53672,-121.9412,6,6
6907,95593241,2000-01-01 23:12:00 +0800,37.53556,-121.94488,37.50078,-121.93948,4,1
6908,95593242,2000-01-02 00:27:00 +0800,37.50078,-121.93948,37.53556,-121.94488,1,4
6909,95593438,2000-01-02 02:30:00 +0800,37.53474,-121.91694,37.537279999999996,-121.94335,8,6
6910,95593508,2000-01-02 03:21:00 +0800,37.538920000000005,-121.94434,37.52677,-121.92327,6,"12
"
6911,95593512,2000-01-02 04:16:00 +0800,37.52677,-121.92327,37.538920000000005,-121.94434,"12
",6
6912,95593520,2000-01-01 23:05:00 +0800,37.538920000000005,-121.94434,37.538309999999996,-121.94748,6,6
6913,95593522,2000-01-01 23:27:00 +0800,37.538309999999996,-121.94748,37.538920000000005,-121.94434,6,6
6914,95593523,2000-01-01 21:41:00 +0800,37.54452,-121.9438,37.49923,-121.95141000000001,6,26
6915,95593545,2000-01-01 17:50:00 +0800,37.54452,-121.9438,37.50568,-121.93137,6,18
6916,95593547,2000-01-02 03:50:00 +0800,37.50568,-121.93137,37.54452,-121.9438,18,6
6917,95593626,2000-01-01 17:36:00 +0800,37.53764,-121.94788,37.52084,-121.95251999999999,6,3
6918,95593627,2000-01-02 00:57:00 +0800,37.52084,-121.95251999999999,37.53764,-121.94788,3,6
6919,95593791,2000-01-02 01:51:00 +0800,37.537259999999996,-121.93961999999999,37.54997,-121.93713000000001,6,28
6920,95593798,2000-01-01 17:59:00 +0800,37.537259999999996,-121.93961999999999,37.548359999999995,-121.94467,6,28
6921,95593800,2000-01-01 19:01:00 +0800,37.548359999999995,-121.94467,37.54595,-121.94358000000001,28,28
6922,95593801,2000-01-01 22:17:00 +0800,37.54595,-121.94358000000001,37.537259999999996,-121.93961999999999,28,6
6923,95593802,2000-01-01 20:27:00 +0800,37.538309999999996,-121.94748,37.53375,-121.94126000000001,6,6
6924,95593804,2000-01-01 21:17:00 +0800,37.53375,-121.94126000000001,37.538309999999996,-121.94748,6,6
6925,95594087,2000-01-01 23:35:00 +0800,37.54867,-121.93807,37.49975,-121.93502,28,21
6926,95594096,2000-01-02 06:10:00 +0800,37.49975,-121.93502,37.54867,-121.93807,21,28
6927,95594105,2000-01-01 21:49:00 +0800,37.54867,-121.93807,37.509370000000004,-121.94962,28,2
6928,95594107,2000-01-02 00:57:00 +0800,37.509370000000004,-121.94962,37.54867,-121.93807,2,28
6929,95594143,2000-01-01 19:30:00 +0800,37.53306,-121.94573999999999,37.54545,-121.94408,4,6
6930,95594149,2000-01-02 02:38:00 +0800,37.54545,-121.94408,37.53306,-121.94573999999999,6,4
6931,95594208,2000-01-01 20:27:00 +0800,37.53732,-121.95168000000001,37.52158,-121.9505,4,3
6932,95594211,2000-01-02 02:10:00 +0800,37.52158,-121.9505,37.53732,-121.95168000000001,3,4
6933,95594250,2000-01-02 00:13:00 +0800,37.538920000000005,-121.94434,37.54545,-121.94408,6,6
6934,95594251,2000-01-02 00:27:00 +0800,37.54545,-121.94408,37.538920000000005,-121.94434,6,6
6935,95594259,2000-01-02 04:30:00 +0800,37.53398,-121.94705,37.5493,-121.95331999999999,4,28
6936,95594260,2000-01-02 06:04:00 +0800,37.5493,-121.95331999999999,37.53398,-121.94705,28,4
6937,95594261,2000-01-02 03:15:00 +0800,37.53398,-121.94705,37.53335,-121.91743000000001,4,8
6938,95594264,2000-01-01 21:29:00 +0800,37.53398,-121.94705,37.5195,-121.9494,4,2
6939,95594265,2000-01-02 01:37:00 +0800,37.5195,-121.9494,37.53398,-121.94705,2,4
6940,95594350,2000-01-02 05:14:00 +0800,37.54545,-121.94408,37.49923,-121.95141000000001,6,26
6941,95594361,2000-01-02 03:15:00 +0800,37.490759999999995,-121.92988000000001,37.51442,-121.93976,25,16
6942,95594492,2000-01-02 02:56:00 +0800,37.53764,-121.94788,37.53938,-121.94656,6,6
6943,95594268,2000-01-01 22:51:00 +0800,37.53398,-121.94705,37.50462,-121.94124,4,1
6944,95594269,2000-01-01 23:09:00 +0800,37.50462,-121.94124,37.53398,-121.94705,1,4
6945,95594491,2000-01-01 19:41:00 +0800,37.53938,-121.94656,37.53764,-121.94788,6,6
6946,95594450,2000-01-02 04:25:00 +0800,37.51018,-121.94178000000001,37.510220000000004,-121.9206,30,19
6947,95594557,2000-01-01 18:04:00 +0800,37.54002,-121.93417,37.53556,-121.94488,6,4
6948,95594564,2000-01-02 02:53:00 +0800,37.54002,-121.93417,37.51287,-121.94508,6,30
6949,95594566,2000-01-02 03:26:00 +0800,37.51287,-121.94508,37.54002,-121.93417,30,6
6950,95594567,2000-01-01 18:33:00 +0800,37.54002,-121.93417,37.54365,-121.93515,6,11
6951,95594569,2000-01-02 02:35:00 +0800,37.54365,-121.93515,37.54193,-121.93229,11,11
6952,95594571,2000-01-02 04:26:00 +0800,37.54193,-121.93229,37.53556,-121.94488,11,4
6953,95594573,2000-01-02 05:10:00 +0800,37.53556,-121.94488,37.54002,-121.93417,4,6
6954,95594584,2000-01-01 18:58:00 +0800,37.538920000000005,-121.94434,37.523709999999994,-121.95173999999999,6,3
6955,95594586,2000-01-02 02:09:00 +0800,37.523709999999994,-121.95173999999999,37.538920000000005,-121.94434,3,6
6956,95594594,2000-01-02 00:02:00 +0800,37.547129999999996,-121.9426,37.538920000000005,-121.94434,28,6
6957,95594602,2000-01-02 02:56:00 +0800,37.495979999999996,-121.92958999999999,37.50078,-121.93948,25,1
6958,87585776,2000-01-02 00:38:00 +0800,37.50078,-121.93948,37.509370000000004,-121.94962,1,2
6959,95594644,2000-01-01 23:48:00 +0800,37.49105,-121.92786000000001,37.50078,-121.93948,24,1
6960,95594663,2000-01-01 19:18:00 +0800,37.538920000000005,-121.94434,37.545759999999994,-121.94377,6,28
6961,95594664,2000-01-02 04:08:00 +0800,37.545759999999994,-121.94377,37.538920000000005,-121.94434,28,6
6962,95594668,2000-01-02 06:48:00 +0800,37.54222,-121.9525,37.531,-121.94713,6,4
6963,95594669,2000-01-02 07:03:00 +0800,37.531,-121.94713,37.53479,-121.93816000000001,4,6
6964,95594848,2000-01-01 20:09:00 +0800,37.53733,-121.94868999999998,37.51287,-121.94508,6,30
6965,95594850,2000-01-01 20:29:00 +0800,37.51287,-121.94508,37.53733,-121.94868999999998,30,6
6966,95594937,2000-01-02 03:50:00 +0800,37.5407,-121.93543999999999,37.53248,-121.92263999999999,6,8
6967,95594893,2000-01-02 00:21:00 +0800,37.547129999999996,-121.9426,37.54217,-121.93663000000001,28,6
6968,95594898,2000-01-02 05:42:00 +0800,37.54217,-121.93663000000001,37.54701,-121.93561000000001,6,28
6969,95594900,2000-01-02 06:17:00 +0800,37.54701,-121.93561000000001,37.54217,-121.93663000000001,28,6
6970,95594908,2000-01-02 00:34:00 +0800,37.54164,-121.93035,37.5092,-121.93676,11,16
6971,95594910,2000-01-02 00:56:00 +0800,37.5092,-121.93676,37.54164,-121.93035,16,11
6972,95594915,2000-01-02 04:57:00 +0800,37.54511,-121.94442,37.54164,-121.93035,6,11
6973,95594921,2000-01-02 05:26:00 +0800,37.538709999999995,-121.94344,37.54164,-121.93035,6,11
6974,95594922,2000-01-01 19:48:00 +0800,37.54164,-121.93035,37.54286,-121.93436000000001,11,11
6975,95594923,2000-01-02 01:17:00 +0800,37.54286,-121.93436000000001,37.54293,-121.93269,11,11
6976,95594924,2000-01-02 02:47:00 +0800,37.54293,-121.93269,37.54164,-121.93035,11,11
6977,95595106,2000-01-02 04:33:00 +0800,37.53331,-121.95241000000001,37.52834,-121.95113,4,4
6978,95594836,2000-01-01 20:24:00 +0800,37.49458,-121.92938000000001,37.5305,-121.9193,25,8
6979,95594837,2000-01-01 21:09:00 +0800,37.5305,-121.9193,37.49136,-121.92515,8,24
6980,95594949,2000-01-01 19:22:00 +0800,37.53475,-121.93945,37.53764,-121.94788,6,6
6981,95594950,2000-01-02 02:24:00 +0800,37.53764,-121.94788,37.53475,-121.93945,6,6
6982,95594955,2000-01-01 15:12:00 +0800,37.53454,-121.93685,37.507090000000005,-121.93093,6,18
6983,95594956,2000-01-01 16:59:00 +0800,37.507090000000005,-121.93093,37.51677,-121.92813000000001,18,17
6984,95595109,2000-01-02 04:58:00 +0800,37.52834,-121.95113,37.53331,-121.95241000000001,4,4
6985,95595121,2000-01-02 01:23:00 +0800,37.53331,-121.95241000000001,37.53954,-121.94962,4,6
6986,95595192,2000-01-01 23:56:00 +0800,37.535540000000005,-121.95262,37.5344,-121.92249,4,8
6987,95595195,2000-01-02 00:10:00 +0800,37.5344,-121.92249,37.535540000000005,-121.95262,8,4
6988,95595197,2000-01-02 01:18:00 +0800,37.491,-121.91903,37.53603,-121.92545,23,9
6989,95595284,2000-01-01 20:28:00 +0800,37.52834,-121.95113,37.49147,-121.92455,4,24
6990,95595240,2000-01-01 18:48:00 +0800,37.53938,-121.94656,37.54211,-121.9402,6,6
6991,95595244,2000-01-02 00:24:00 +0800,37.54211,-121.9402,37.53938,-121.94656,6,6
6992,95595247,2000-01-02 00:29:00 +0800,37.53938,-121.94656,37.53838,-121.93763,6,6
6993,95595248,2000-01-02 00:34:00 +0800,37.53838,-121.93763,37.49342,-121.92805,6,24
6994,95595251,2000-01-02 02:04:00 +0800,37.49342,-121.92805,37.53938,-121.94656,24,6
6995,95595259,2000-01-02 03:36:00 +0800,37.5359,-121.94118999999999,37.543490000000006,-121.93585,6,11
6996,95595269,2000-01-01 17:23:00 +0800,37.5359,-121.94118999999999,37.54672,-121.939,6,28
6997,95595271,2000-01-02 00:36:00 +0800,37.54672,-121.939,37.5359,-121.94118999999999,28,6
6998,95595255,2000-01-01 20:58:00 +0800,37.49147,-121.92455,37.49113,-121.92578999999999,24,24
6999,95595262,2000-01-01 22:17:00 +0800,37.49147,-121.92455,37.51198,-121.95111999999999,24,2
7000,95595282,2000-01-01 20:00:00 +0800,37.49147,-121.92455,37.52834,-121.95113,24,4
7001,95595481,2000-01-02 00:18:00 +0800,37.52068,-121.9516,37.537620000000004,-121.95067,3,6
7002,95595486,2000-01-02 04:03:00 +0800,37.537620000000004,-121.95067,37.54303,-121.9428,6,6
7003,95595487,2000-01-02 04:17:00 +0800,37.54303,-121.9428,37.537620000000004,-121.95067,6,6
7004,95595490,2000-01-02 04:55:00 +0800,37.537620000000004,-121.95067,37.53733,-121.92681,6,9
7005,95595512,2000-01-01 17:08:00 +0800,37.538759999999996,-121.93973999999999,37.55141,-121.95198,6,28
7006,95595527,2000-01-01 22:36:00 +0800,37.53431,-121.94384,37.509370000000004,-121.94962,4,2
7007,95595528,2000-01-02 00:12:00 +0800,37.509370000000004,-121.94962,37.495979999999996,-121.92958999999999,2,25
7008,95595529,2000-01-02 04:54:00 +0800,37.495979999999996,-121.92958999999999,37.4962,-121.92828,25,25
7009,95595530,2000-01-02 06:15:00 +0800,37.4962,-121.92828,37.53431,-121.94384,25,4
7010,95595533,2000-01-02 02:11:00 +0800,37.53431,-121.94384,37.53873,-121.93927,4,6
7011,95595455,2000-01-02 04:56:00 +0800,37.53141,-121.92228999999999,37.49232,-121.95326999999999,8,26
7012,95595549,2000-01-02 04:07:00 +0800,37.53889,-121.92691,37.549820000000004,-121.95086,10,28
7013,95595567,2000-01-02 00:21:00 +0800,37.53889,-121.92691,37.50463,-121.91008000000001,10,19
7014,95595583,2000-01-01 18:31:00 +0800,37.538920000000005,-121.94434,37.52677,-121.92327,6,"12
"
7015,95595585,2000-01-02 03:36:00 +0800,37.52677,-121.92327,37.538920000000005,-121.94434,"12
",6
7016,95595775,2000-01-01 22:30:00 +0800,37.538920000000005,-121.94434,37.53593,-121.94776,6,6
7017,95595777,2000-01-01 22:50:00 +0800,37.53593,-121.94776,37.538920000000005,-121.94434,6,6
7018,95595783,2000-01-01 22:07:00 +0800,37.53732,-121.95168000000001,37.52834,-121.95113,4,4
7019,95595792,2000-01-02 03:36:00 +0800,37.5195,-121.9494,37.53732,-121.95168000000001,2,4
7020,95595821,2000-01-02 01:34:00 +0800,37.53431,-121.94384,37.49975,-121.93502,4,21
7021,95595822,2000-01-02 01:56:00 +0800,37.49975,-121.93502,37.50078,-121.93948,21,1
7022,95595824,2000-01-02 02:05:00 +0800,37.50078,-121.93948,37.51212,-121.95033000000001,1,2
7023,95595829,2000-01-02 03:40:00 +0800,37.49108,-121.92048999999999,37.54992,-121.95052,24,28
7024,95595797,2000-01-01 19:46:00 +0800,37.53732,-121.95168000000001,37.547129999999996,-121.9426,4,28
7025,95595799,2000-01-02 04:20:00 +0800,37.547129999999996,-121.9426,37.53732,-121.95168000000001,28,4
7026,95595870,2000-01-01 21:11:00 +0800,37.53535,-121.95278,37.537459999999996,-121.92283,4,9
7027,95595873,2000-01-01 21:33:00 +0800,37.537459999999996,-121.92283,37.510979999999996,-121.9126,9,20
7028,95595922,2000-01-02 03:19:00 +0800,37.5118,-121.95203000000001,37.50078,-121.93948,2,1
7029,95595925,2000-01-02 04:46:00 +0800,37.50078,-121.93948,37.51018,-121.94178000000001,1,30
7030,95595713,2000-01-02 03:07:00 +0800,37.491609999999994,-121.92289,37.512240000000006,-121.93817,24,16
7031,95595885,2000-01-01 22:14:00 +0800,37.510979999999996,-121.9126,37.53535,-121.95278,20,4
7032,95596198,2000-01-02 06:54:00 +0800,37.54432,-121.93592,37.53563,-121.94402,11,4
7033,95596071,2000-01-02 03:58:00 +0800,37.53386,-121.92226000000001,37.53982,-121.94406000000001,8,6
7034,95596074,2000-01-01 19:59:00 +0800,37.53982,-121.94406000000001,37.53764,-121.94788,6,6
7035,95596175,2000-01-02 00:50:00 +0800,37.53764,-121.94788,37.53982,-121.94406000000001,6,6
7036,95596200,2000-01-01 18:48:00 +0800,37.53563,-121.94402,37.5174,-121.95021000000001,4,2
7037,95596203,2000-01-01 20:24:00 +0800,37.5174,-121.95021000000001,37.53563,-121.94402,2,4
7038,95596231,2000-01-01 22:38:00 +0800,37.53563,-121.94402,37.54909,-121.9516,4,28
7039,95596152,2000-01-01 17:45:00 +0800,37.49147,-121.92455,37.49232,-121.95326999999999,24,26
7040,95596153,2000-01-02 03:41:00 +0800,37.49232,-121.95326999999999,37.49147,-121.92455,26,24
7041,95596154,2000-01-02 05:05:00 +0800,37.49147,-121.92455,37.4975,-121.95111999999999,24,26
7042,95596155,2000-01-02 05:49:00 +0800,37.4975,-121.95111999999999,37.49147,-121.92455,26,24
7043,95596235,2000-01-01 23:00:00 +0800,37.54909,-121.9516,37.53563,-121.94402,28,4
7044,95596238,2000-01-02 00:17:00 +0800,37.53563,-121.94402,37.53248,-121.92263999999999,4,8
7045,95596240,2000-01-02 02:10:00 +0800,37.53248,-121.92263999999999,37.53563,-121.94402,8,4
7046,95596244,2000-01-02 05:38:00 +0800,37.53563,-121.94402,37.51474,-121.93656000000001,4,16
7047,95596174,2000-01-02 01:16:00 +0800,37.49241,-121.92159,37.49689,-121.91313999999998,24,27
7048,95596217,2000-01-02 01:24:00 +0800,37.49689,-121.91313999999998,37.541059999999995,-121.93435,27,6
7049,95596218,2000-01-02 01:57:00 +0800,37.541059999999995,-121.93435,37.49241,-121.92159,6,24
7050,95596246,2000-01-02 07:04:00 +0800,37.51474,-121.93656000000001,37.530640000000005,-121.93361000000002,16,7
7051,95596249,2000-01-02 07:27:00 +0800,37.530640000000005,-121.93361000000002,37.528420000000004,-121.93423,7,7
7052,95596351,2000-01-01 17:59:00 +0800,37.54016,-121.94628,37.514559999999996,-121.93985,6,16
7053,95596292,2000-01-01 19:32:00 +0800,37.5386,-121.94708999999999,37.54511,-121.94442,6,6
7054,95596294,2000-01-02 02:33:00 +0800,37.54511,-121.94442,37.5386,-121.94708999999999,6,6
7055,95596308,2000-01-02 02:44:00 +0800,37.49393,-121.92496000000001,37.54051,-121.93726000000001,23,6
7056,95596334,2000-01-02 07:50:00 +0800,37.525059999999996,-121.95115,37.541270000000004,-121.95213999999999,4,6
7057,95596346,2000-01-02 00:55:00 +0800,37.53625,-121.9483,37.50412,-121.94333999999999,6,1
7058,95596347,2000-01-02 03:53:00 +0800,37.50412,-121.94333999999999,37.53625,-121.9483,1,6
7059,95596354,2000-01-01 20:39:00 +0800,37.514559999999996,-121.93985,37.50723,-121.92241999999999,16,19
7060,95596451,2000-01-02 04:04:00 +0800,37.49093,-121.92473000000001,37.500370000000004,-121.93744,24,21
7061,95596360,2000-01-02 04:45:00 +0800,37.514559999999996,-121.93985,37.54016,-121.94628,16,6
7062,95596497,2000-01-01 18:43:00 +0800,37.5386,-121.93935,37.5501,-121.94143999999999,6,28
7063,95596499,2000-01-01 22:42:00 +0800,37.5501,-121.94143999999999,37.50237,-121.95432,28,1
7064,95596500,2000-01-01 23:05:00 +0800,37.50237,-121.95432,37.5386,-121.93935,1,6
7065,95596502,2000-01-02 00:21:00 +0800,37.5386,-121.93935,37.53629,-121.93468,6,6
7066,95596476,2000-01-01 20:38:00 +0800,37.491209999999995,-121.92586000000001,37.4935,-121.92536000000001,24,23
7067,95596503,2000-01-02 02:45:00 +0800,37.53629,-121.93468,37.5386,-121.93935,6,6
7068,95596018,2000-01-01 19:23:00 +0800,37.515029999999996,-121.94332,37.50246,-121.94765,30,1
7069,95596039,2000-01-02 07:51:00 +0800,37.54334,-121.93336000000001,37.53344,-121.95246000000002,11,4
7070,95596059,2000-01-02 05:34:00 +0800,37.53982,-121.94406000000001,37.54347,-121.94599,6,6
7071,95596061,2000-01-02 06:06:00 +0800,37.54347,-121.94599,37.53982,-121.94406000000001,6,6
7072,95596063,2000-01-01 21:04:00 +0800,37.53982,-121.94406000000001,37.51815,-121.94523000000001,6,30
7073,95596066,2000-01-01 21:26:00 +0800,37.51815,-121.94523000000001,37.53982,-121.94406000000001,30,6
7074,95595961,2000-01-02 06:06:00 +0800,37.49131,-121.92481000000001,37.49093,-121.92473000000001,24,24
7075,95595963,2000-01-02 07:50:00 +0800,37.49093,-121.92473000000001,37.49131,-121.92481000000001,24,24
7076,95596542,2000-01-01 19:22:00 +0800,37.5386,-121.93935,37.53548,-121.93347,6,5
7077,95596544,2000-01-01 19:45:00 +0800,37.53548,-121.93347,37.5386,-121.93935,5,6
7078,95596550,2000-01-02 07:03:00 +0800,37.5386,-121.93935,37.543929999999996,-121.93153999999998,6,11
7079,95596551,2000-01-02 07:50:00 +0800,37.543929999999996,-121.93153999999998,37.5386,-121.93935,11,6
7080,95596573,2000-01-02 01:48:00 +0800,37.54075,-121.94848,37.51287,-121.94508,6,30
7081,95596574,2000-01-02 02:02:00 +0800,37.51287,-121.94508,37.51507,-121.9456,30,30
7082,95596576,2000-01-02 02:04:34 +0800,37.51507,-121.9456,37.54075,-121.94848,30,6
7083,95596580,2000-01-02 05:36:00 +0800,37.54075,-121.94848,37.52957,-121.94649,6,4
7084,95596582,2000-01-02 07:11:00 +0800,37.52957,-121.94649,37.54075,-121.94848,4,6
7085,95596755,2000-01-01 19:19:00 +0800,37.51287,-121.94508,37.49299,-121.92603999999999,30,24
7086,95596648,2000-01-01 17:11:00 +0800,37.53474,-121.94776,37.51421,-121.95087,4,2
7087,95596687,2000-01-01 21:25:00 +0800,37.537620000000004,-121.95067,37.531,-121.94713,6,4
7088,95596690,2000-01-02 07:57:00 +0800,37.531,-121.94713,37.537620000000004,-121.95067,4,6
7089,95596697,2000-01-01 23:48:00 +0800,37.51442,-121.93976,37.537620000000004,-121.95067,16,6
7090,95596727,2000-01-02 04:52:00 +0800,37.54075,-121.94848,37.504709999999996,-121.94078,6,29
7091,95596736,2000-01-02 04:46:00 +0800,37.54075,-121.94848,37.52449,-121.92028,6,"12
"
7092,95596738,2000-01-02 05:22:00 +0800,37.52449,-121.92028,37.55045,-121.95286999999999,"12
",28
7093,95596745,2000-01-02 02:52:00 +0800,37.53655,-121.94415,37.52772,-121.9248,4,"12
"
7094,95596747,2000-01-02 03:03:00 +0800,37.52772,-121.9248,37.53655,-121.94415,"12
",4
7095,95596781,2000-01-02 04:33:00 +0800,37.53655,-121.94415,37.54051,-121.93726000000001,4,6
7096,95596782,2000-01-02 04:56:00 +0800,37.54051,-121.93726000000001,37.52333,-121.94814,6,4
7097,95596783,2000-01-02 05:43:00 +0800,37.52333,-121.94814,37.53066,-121.9446,4,4
7098,95596784,2000-01-02 07:09:00 +0800,37.53066,-121.9446,37.53655,-121.94415,4,4
7099,95596787,2000-01-02 05:34:00 +0800,37.5404,-121.93896000000001,37.5415,-121.93998,6,6
7100,95596800,2000-01-01 21:25:00 +0800,37.5429,-121.93538000000001,37.53982,-121.94406000000001,6,6
7101,95596801,2000-01-01 22:04:00 +0800,37.53982,-121.94406000000001,37.5429,-121.93538000000001,6,6
7102,95596505,2000-01-01 17:14:00 +0800,37.5386,-121.93935,37.52625,-121.95281999999999,6,3
7103,95596510,2000-01-01 17:23:00 +0800,37.52625,-121.95281999999999,37.5386,-121.93935,3,6
7104,95596872,2000-01-02 01:54:00 +0800,37.53938,-121.94656,37.53431,-121.94384,6,4
7105,95596835,2000-01-02 02:19:00 +0800,37.51679,-121.95408,37.54059,-121.93213999999999,2,6
7106,95596836,2000-01-01 19:08:00 +0800,37.54059,-121.93213999999999,37.53564,-121.91785,6,8
7107,95596837,2000-01-02 01:50:00 +0800,37.53564,-121.91785,37.54059,-121.93213999999999,8,6
7108,95596840,2000-01-01 21:33:00 +0800,37.54059,-121.93213999999999,37.52084,-121.95251999999999,6,3
7109,95596841,2000-01-02 02:44:00 +0800,37.52084,-121.95251999999999,37.54059,-121.93213999999999,3,6
7110,95596844,2000-01-02 00:35:00 +0800,37.534659999999995,-121.93943,37.53452,-121.91767,6,8
7111,95596852,2000-01-01 19:31:00 +0800,37.534659999999995,-121.93943,37.52612,-121.92069,6,"12
"
7112,95596853,2000-01-02 05:09:00 +0800,37.52612,-121.92069,37.534659999999995,-121.93943,"12
",6
7113,95596862,2000-01-02 07:59:00 +0800,37.54016,-121.94628,37.54501,-121.94452,6,6
7114,95596863,2000-01-01 18:15:00 +0800,37.54016,-121.94628,37.54907,-121.94276,6,28
7115,95596864,2000-01-01 18:30:00 +0800,37.54907,-121.94276,37.54395,-121.94958000000001,28,6
7116,95597084,2000-01-02 04:11:00 +0800,37.53535,-121.95278,37.53563,-121.94402,4,4
7117,95597086,2000-01-02 05:10:00 +0800,37.53563,-121.94402,37.53535,-121.95278,4,4
7118,95597124,2000-01-01 19:08:00 +0800,37.53593,-121.94776,37.53239,-121.91882,6,8
7119,95597125,2000-01-01 20:25:00 +0800,37.53239,-121.91882,37.53593,-121.94776,8,6
7120,95596818,2000-01-02 06:55:00 +0800,37.51225,-121.95035,37.53498,-121.94391999999999,2,4
7121,95596821,2000-01-01 18:08:00 +0800,37.53498,-121.94391999999999,37.54756,-121.93615,4,28
7122,95596822,2000-01-02 02:04:00 +0800,37.54756,-121.93615,37.53498,-121.94391999999999,28,4
7123,95597106,2000-01-01 18:21:00 +0800,37.49115,-121.91913999999998,37.49113,-121.92578999999999,23,24
7124,95597107,2000-01-01 18:29:00 +0800,37.49113,-121.92578999999999,37.49115,-121.91913999999998,24,23
7125,95597168,2000-01-01 20:34:00 +0800,37.54241,-121.94488,37.507690000000004,-121.93388,6,18
7126,95597169,2000-01-02 02:49:00 +0800,37.507690000000004,-121.93388,37.54241,-121.94488,18,6
7127,95597396,2000-01-01 22:04:00 +0800,37.54051,-121.93726000000001,37.504709999999996,-121.94078,6,29
7128,95597397,2000-01-02 00:08:00 +0800,37.504709999999996,-121.94078,37.54051,-121.93726000000001,29,6
7129,95597399,2000-01-02 02:52:00 +0800,37.54051,-121.93726000000001,37.51287,-121.94508,6,30
7130,95597401,2000-01-02 06:25:00 +0800,37.51287,-121.94508,37.54051,-121.93726000000001,30,6
7131,95597299,2000-01-01 19:29:00 +0800,37.49975,-121.93502,37.50078,-121.93948,21,1
7132,95597324,2000-01-02 00:21:00 +0800,37.49136,-121.92743999999999,37.49078,-121.92136,24,24
7133,95597333,2000-01-01 20:35:00 +0800,37.50099,-121.93803999999999,37.495290000000004,-121.92543,21,25
7134,95597510,2000-01-02 05:51:00 +0800,37.53147,-121.95298999999999,37.54511,-121.94442,4,6
7135,95597514,2000-01-02 05:40:00 +0800,37.54511,-121.94442,37.537890000000004,-121.95113,6,6
7136,95597516,2000-01-02 06:16:00 +0800,37.537890000000004,-121.95113,37.54511,-121.94442,6,6
7137,95597518,2000-01-01 21:36:00 +0800,37.54511,-121.94442,37.54746,-121.94103,6,28
7138,95597520,2000-01-01 23:15:00 +0800,37.54746,-121.94103,37.54511,-121.94442,28,6
7139,95597538,2000-01-02 04:58:00 +0800,37.541709999999995,-121.94095,37.54222,-121.94403999999999,6,6
7140,95597539,2000-01-02 03:41:00 +0800,37.54222,-121.94403999999999,37.5327,-121.94738999999998,6,4
7141,95597540,2000-01-02 04:38:00 +0800,37.5327,-121.94738999999998,37.54222,-121.94403999999999,4,6
